POINT_ID,ZIP_CODE,LAT,LONG,POPULATION,CITY,COUNTY,STATE,STATE_ABBREVIATION
362004,66012,39.0665213,-94.9201793,830,Bonner Springs,Wyandotte,Kansas,KS
362006,66007,39.1561858,-94.9417073,388,Basehor,Leavenworth,Kansas,KS
362007,66048,39.2823301,-94.9959949,2243,Leavenworth,Leavenworth,Kansas,KS
362010,66060,39.4181609,-95.3322297,65,Nortonville,Jefferson,Kansas,KS
362012,66023,39.5122894,-95.3924032,69,Effingham,Atchison,Kansas,KS
362013,66097,39.3285986,-95.2460831,74,Winchester,Jefferson,Kansas,KS
362014,66016,39.4751684,-95.2317452,35,Cummings,Atchison,Kansas,KS
362015,66424,39.6746892,-95.4040633,40,Everest,Brown,Kansas,KS
362016,66041,39.6003033,-95.3079742,58,Lancaster,Atchison,Kansas,KS
362017,66532,39.8214292,-95.3779428,52,Robinson,Brown,Kansas,KS
362018,66017,39.7037161,-95.2739614,29,Denton,Doniphan,Kansas,KS
362019,66008,39.7181814,-95.1763884,23,Bendena,Doniphan,Kansas,KS
362020,66020,39.3393408,-95.1161072,109,Easton,Leavenworth,Kansas,KS
362021,66002,39.5387416,-95.1376348,1322,Atchison,Atchison,Kansas,KS
362024,66027,39.3684281,-94.9112646,272,Fort Leavenworth,Leavenworth,Kansas,KS
362025,64484,39.5612,-95.017149,84,Rushville,Buchanan,Missouri,MO
362026,66087,39.8020813,-95.1221221,138,Troy,Doniphan,Kansas,KS
362027,64440,39.5851336,-94.9103377,60,De Kalb,Buchanan,Missouri,MO
362028,64504,39.6912468,-94.9059245,796,Saint Joseph,Buchanan,Missouri,MO
362029,66090,39.7879488,-94.9733667,151,Wathena,Doniphan,Kansas,KS
362030,66031,38.8319632,-94.8900821,64,New Century,Johnson,Kansas,KS
362031,66061,38.8937636,-94.8799754,3462,Olathe,Johnson,Kansas,KS
362033,66062,38.8354912,-94.7786906,5293,Olathe,Johnson,Kansas,KS
362036,66227,38.9726757,-94.8748258,234,Shawnee Mission,Johnson,Kansas,KS
362039,66226,39.0303114,-94.8594151,843,Shawnee Mission,Johnson,Kansas,KS
362040,66220,38.9596913,-94.8190142,406,Shawnee Mission,Johnson,Kansas,KS
362041,66219,38.9523662,-94.7762195,727,Shawnee Mission,Johnson,Kansas,KS
362042,66218,39.0206898,-94.8188021,453,Shawnee Mission,Johnson,Kansas,KS
362043,66217,39.0095212,-94.782287,307,Shawnee Mission,Johnson,Kansas,KS
362046,66221,38.8636824,-94.7084534,1182,Shawnee Mission,Johnson,Kansas,KS
362048,66213,38.8988588,-94.7082193,2191,Shawnee Mission,Johnson,Kansas,KS
362049,66210,38.9221443,-94.7047788,980,Shawnee Mission,Johnson,Kansas,KS
362050,66085,38.7987676,-94.6566839,630,Stilwell,Johnson,Kansas,KS
362051,66223,38.8634823,-94.6684792,1534,Shawnee Mission,Johnson,Kansas,KS
362052,66209,38.8996,-94.6383583,1334,Shawnee Mission,Johnson,Kansas,KS
362053,66211,38.9251184,-94.6356203,243,Shawnee Mission,Johnson,Kansas,KS
362054,66215,38.9577013,-94.7442687,1443,Shawnee Mission,Johnson,Kansas,KS
362056,66214,38.9674255,-94.7140873,666,Shawnee Mission,Johnson,Kansas,KS
362058,66216,39.0137742,-94.7415772,1747,Shawnee Mission,Johnson,Kansas,KS
362059,66203,39.0203307,-94.7057874,988,Shawnee Mission,Johnson,Kansas,KS
362061,66212,38.9555653,-94.6798754,1695,Shawnee Mission,Johnson,Kansas,KS
362062,66204,38.9903812,-94.6782142,905,Shawnee Mission,Johnson,Kansas,KS
362064,66207,38.9556437,-94.6432466,818,Shawnee Mission,Johnson,Kansas,KS
362066,66202,39.0231501,-94.6694665,755,Shawnee Mission,Johnson,Kansas,KS
362068,66111,39.084029,-94.7898868,677,Kansas City,Wyandotte,Kansas,KS
362069,66112,39.1145201,-94.7735773,793,Kansas City,Wyandotte,Kansas,KS
362070,66109,39.1653507,-94.8293414,1358,Kansas City,Wyandotte,Kansas,KS
362073,66043,39.2523916,-94.879551,689,Lansing,Leavenworth,Kansas,KS
362075,66106,39.0694535,-94.7026128,1716,Kansas City,Wyandotte,Kansas,KS
362079,66102,39.108964,-94.6925381,2106,Kansas City,Wyandotte,Kansas,KS
362080,66105,39.0870115,-94.6389341,224,Kansas City,Wyandotte,Kansas,KS
362082,66104,39.1501586,-94.6895331,1979,Kansas City,Wyandotte,Kansas,KS
362084,64152,39.2190742,-94.7247329,2045,Kansas City,Platte,Missouri,MO
362085,64153,39.274581,-94.7266425,330,Kansas City,Platte,Missouri,MO
362087,64154,39.2792652,-94.6371676,434,Kansas City,Platte,Missouri,MO
362088,66224,38.8635393,-94.626804,906,Shawnee Mission,Johnson,Kansas,KS
362089,64145,38.873529,-94.5940202,363,Kansas City,Jackson,Missouri,MO
362090,64146,38.8829689,-94.5719604,61,Kansas City,Jackson,Missouri,MO
362091,64147,38.8527807,-94.5505322,67,Kansas City,Jackson,Missouri,MO
362094,64030,38.8813592,-94.5227443,1731,Grandview,Jackson,Missouri,MO
362096,66206,38.9607166,-94.6202767,548,Shawnee Mission,Johnson,Kansas,KS
362097,64131,38.9360413,-94.5850113,1204,Kansas City,Jackson,Missouri,MO
362098,64114,38.9578018,-94.5985986,806,Kansas City,Jackson,Missouri,MO
362104,66208,38.9975285,-94.6283693,1137,Shawnee Mission,Johnson,Kansas,KS
362105,66205,39.0311762,-94.6307621,601,Shawnee Mission,Johnson,Kansas,KS
362107,64113,39.0140648,-94.5956516,554,Kansas City,Jackson,Missouri,MO
362109,64112,39.0359745,-94.5951903,296,Kansas City,Jackson,Missouri,MO
362110,64111,39.05758,-94.593879,535,Kansas City,Jackson,Missouri,MO
362112,64110,39.034503,-94.5728061,1407,Kansas City,Jackson,Missouri,MO
362114,64137,38.9353601,-94.5426681,688,Kansas City,Jackson,Missouri,MO
362116,64132,38.9883041,-94.5422609,1102,Kansas City,Jackson,Missouri,MO
362117,64130,39.0336831,-94.5407542,1549,Kansas City,Jackson,Missouri,MO
362118,64083,38.7973925,-94.4455335,1451,Raymore,Cass,Missouri,MO
362119,64149,38.865403,-94.471632,14,Kansas City,Jackson,Missouri,MO
362121,64134,38.9280313,-94.4876526,1759,Kansas City,Jackson,Missouri,MO
362122,64082,38.8621112,-94.4083198,1009,Lees Summit,Jackson,Missouri,MO
362125,64081,38.9070465,-94.4039323,1592,Lees Summit,Jackson,Missouri,MO
362127,64138,38.9671188,-94.4679273,1822,Kansas City,Jackson,Missouri,MO
362129,64129,39.0478968,-94.4919578,679,Kansas City,Jackson,Missouri,MO
362130,64133,39.0138836,-94.4577203,2221,Kansas City,Jackson,Missouri,MO
362131,64139,38.9683419,-94.4163661,140,Kansas City,Jackson,Missouri,MO
362132,64136,39.0127944,-94.4057328,126,Kansas City,Jackson,Missouri,MO
362133,64055,39.0508472,-94.3979979,1894,Independence,Jackson,Missouri,MO
362134,66103,39.0603383,-94.6267969,763,Kansas City,Wyandotte,Kansas,KS
362136,66101,39.1189822,-94.625983,999,Kansas City,Wyandotte,Kansas,KS
362137,64108,39.0848951,-94.5864696,328,Kansas City,Jackson,Missouri,MO
362138,64101,39.1034634,-94.6006138,3,Kansas City,Jackson,Missouri,MO
362139,64105,39.1047247,-94.5903745,45,Kansas City,Jackson,Missouri,MO
362140,64106,39.1048388,-94.5721762,457,Kansas City,Jackson,Missouri,MO
362141,64150,39.172185,-94.6325319,146,Riverside,Platte,Missouri,MO
362143,64116,39.1488109,-94.5752418,814,Kansas City,Clay,Missouri,MO
362145,64109,39.0657944,-94.5663433,675,Kansas City,Jackson,Missouri,MO
362147,64127,39.0891381,-94.5385365,1370,Kansas City,Jackson,Missouri,MO
362148,64124,39.1072253,-94.5392119,942,Kansas City,Jackson,Missouri,MO
362149,64128,39.0655659,-94.5346228,892,Kansas City,Jackson,Missouri,MO
362150,64123,39.1143462,-94.5232344,736,Kansas City,Jackson,Missouri,MO
362151,64120,39.1350071,-94.5149571,11,Kansas City,Jackson,Missouri,MO
362152,64117,39.1644492,-94.5226565,908,Kansas City,Clay,Missouri,MO
362153,64151,39.2153553,-94.6300842,1525,Kansas City,Platte,Missouri,MO
362154,64118,39.2128637,-94.5739515,2334,Kansas City,Clay,Missouri,MO
362156,64155,39.2723161,-94.5801071,1444,Kansas City,Clay,Missouri,MO
362157,64165,39.3214278,-94.5762649,7,Kansas City,Clay,Missouri,MO
362159,64119,39.2099666,-94.5146651,1608,Kansas City,Clay,Missouri,MO
362160,64156,39.2733058,-94.5199945,340,Kansas City,Clay,Missouri,MO
362162,64126,39.0910926,-94.4959775,495,Kansas City,Jackson,Missouri,MO
362163,64125,39.1064634,-94.4941531,133,Kansas City,Jackson,Missouri,MO
362164,64052,39.0734154,-94.4502362,1071,Independence,Jackson,Missouri,MO
362165,64053,39.1093507,-94.4652819,282,Independence,Jackson,Missouri,MO
362166,64054,39.1103548,-94.4390362,217,Independence,Jackson,Missouri,MO
362167,64161,39.1585855,-94.4509091,31,Kansas City,Clay,Missouri,MO
362170,64050,39.11586,-94.4105496,1420,Independence,Jackson,Missouri,MO
362171,64158,39.2343809,-94.482919,322,Kansas City,Clay,Missouri,MO
362172,64157,39.2790035,-94.4835039,770,Kansas City,Clay,Missouri,MO
362173,64167,39.3205895,-94.4871407,20,Kansas City,Clay,Missouri,MO
362175,64068,39.2583148,-94.3896527,2788,Liberty,Clay,Missouri,MO
362176,64079,39.3590169,-94.793273,845,Platte City,Platte,Missouri,MO
362178,64098,39.4680758,-94.8914753,234,Weston,Platte,Missouri,MO
362179,64163,39.3445633,-94.6881921,37,Kansas City,Platte,Missouri,MO
362180,64018,39.4547191,-94.7212611,62,Camden Point,Platte,Missouri,MO
362181,64439,39.5244126,-94.7533725,96,Dearborn,Platte,Missouri,MO
362182,64444,39.4854245,-94.648031,104,Edgerton,Platte,Missouri,MO
362184,64448,39.596748,-94.8227647,68,Faucett,Buchanan,Missouri,MO
362185,66024,39.7368686,-94.8814844,77,Elwood,Doniphan,Kansas,KS
362186,64503,39.7488844,-94.8437281,887,Saint Joseph,Buchanan,Missouri,MO
362187,64501,39.7654418,-94.8444321,860,Saint Joseph,Buchanan,Missouri,MO
362192,64506,39.7899154,-94.8033118,1832,Saint Joseph,Andrew,Missouri,MO
362193,64401,39.6333477,-94.7156178,117,Agency,Buchanan,Missouri,MO
362194,64507,39.7285088,-94.7635405,902,Saint Joseph,Buchanan,Missouri,MO
362195,64443,39.742886,-94.653163,72,Easton,Buchanan,Missouri,MO
362196,64164,39.3294233,-94.6270744,24,Kansas City,Platte,Missouri,MO
362197,64166,39.3220746,-94.5230415,11,Kansas City,Clay,Missouri,MO
362198,64089,39.3938856,-94.5609001,780,Smithville,Clay,Missouri,MO
362200,64492,39.4706675,-94.5326444,109,Trimble,Clinton,Missouri,MO
362201,64477,39.5754624,-94.4528586,230,Plattsburg,Clinton,Missouri,MO
362203,64454,39.5965039,-94.592521,192,Gower,Clinton,Missouri,MO
362204,64490,39.7312153,-94.5147132,134,Stewartsville,DeKalb,Missouri,MO
362205,64430,39.8389903,-94.5655387,54,Clarksdale,DeKalb,Missouri,MO
362206,64474,39.7544275,-94.3796607,48,Osborn,DeKalb,Missouri,MO
362207,66406,39.894106,-96.4207292,20,Beattie,Marshall,Kansas,KS
362208,66541,39.9747364,-96.3669261,24,Summerfield,Marshall,Kansas,KS
362209,66403,39.8935727,-96.2858926,51,Axtell,Marshall,Kansas,KS
362210,68420,40.0929696,-96.2094519,75,Pawnee City,Pawnee,Nebraska,NE
362211,68323,40.1426504,-96.3822383,24,Burchard,Pawnee,Nebraska,NE
362212,68332,40.3151078,-96.4002514,5,Crab Orchard,Johnson,Nebraska,NE
362213,68441,40.2270596,-96.2418388,27,Steinauer,Pawnee,Nebraska,NE
362214,68450,40.363539,-96.2297486,126,Tecumseh,Johnson,Nebraska,NE
362215,66404,39.8781458,-96.1733427,38,Baileyville,Nemaha,Kansas,KS
362216,66538,39.850557,-96.044691,218,Seneca,Nemaha,Kansas,KS
362217,66408,39.9594535,-95.969994,31,Bern,Nemaha,Kansas,KS
362218,68345,40.0408091,-96.0246344,15,Du Bois,Pawnee,Nebraska,NE
362219,68348,40.3103151,-96.1329075,12,Elk Creek,Johnson,Nebraska,NE
362220,68447,40.208885,-96.0726437,30,Table Rock,Pawnee,Nebraska,NE
362221,68376,40.1743569,-95.9453322,94,Humboldt,Richardson,Nebraska,NE
362222,68443,40.4474589,-96.3500765,74,Sterling,Johnson,Nebraska,NE
362223,68344,40.5667417,-96.399847,34,Douglas,Otoe,Nebraska,NE
362224,68324,40.5600486,-96.2921629,15,Burr,Otoe,Nebraska,NE
362225,68418,40.6877668,-96.4033819,69,Palmyra,Otoe,Nebraska,NE
362227,68347,40.8045714,-96.4258352,189,Eagle,Cass,Nebraska,NE
362228,68304,40.8788366,-96.3978694,20,Alvo,Cass,Nebraska,NE
362229,68454,40.6918238,-96.2884812,28,Unadilla,Otoe,Nebraska,NE
362230,68349,40.8316296,-96.2968963,88,Elmwood,Cass,Nebraska,NE
362231,68329,40.4979205,-96.1692391,30,Cook,Johnson,Nebraska,NE
362232,68378,40.3860044,-96.0183837,46,Johnson,Nemaha,Nebraska,NE
362233,68448,40.5594536,-96.0244626,29,Talmage,Otoe,Nebraska,NE
362234,68446,40.6534016,-96.1754041,163,Syracuse,Otoe,Nebraska,NE
362235,68417,40.7331683,-96.0941469,25,Otoe,Otoe,Nebraska,NE
362236,68307,40.7888727,-96.1310025,39,Avoca,Cass,Nebraska,NE
362237,68463,40.8758033,-96.129031,112,Weeping Water,Cass,Nebraska,NE
362238,68346,40.6577031,-96.0251862,41,Dunbar,Otoe,Nebraska,NE
362239,68413,40.8461185,-96.0263233,34,Nehawka,Cass,Nebraska,NE
362240,66534,39.8843599,-95.8371442,232,Sabetha,Nemaha,Kansas,KS
362241,68337,40.0984083,-95.8318943,28,Dawson,Richardson,Nebraska,NE
362244,66515,39.936244,-95.703732,27,Morrill,Brown,Kansas,KS
362245,68433,40.0530544,-95.7382084,22,Salem,Richardson,Nebraska,NE
362246,68442,40.2386733,-95.7732329,17,Stella,Richardson,Nebraska,NE
362247,68457,40.1531933,-95.6993637,22,Verdon,Richardson,Nebraska,NE
362248,66434,39.8630399,-95.5548035,298,Hiawatha,Brown,Kansas,KS
362250,68431,40.067562,-95.4381827,22,Rulo,Richardson,Nebraska,NE
362251,68437,40.2260689,-95.6439495,14,Shubert,Richardson,Nebraska,NE
362252,68355,40.1090013,-95.5678832,338,Falls City,Richardson,Nebraska,NE
362253,68414,40.3081017,-95.6658346,18,Nemaha,Nemaha,Nebraska,NE
362254,68320,40.4871446,-95.9390021,26,Brock,Nemaha,Nebraska,NE
362255,68305,40.370253,-95.8649478,258,Auburn,Nemaha,Nebraska,NE
362257,68321,40.3891538,-95.6882619,23,Brownville,Nemaha,Nebraska,NE
362258,68421,40.4939808,-95.7435494,242,Peru,Nemaha,Nebraska,NE
362260,68410,40.635791,-95.8837994,556,Nebraska City,Otoe,Nebraska,NE
362262,68455,40.820047,-95.8972857,45,Union,Cass,Nebraska,NE
362263,51648,40.7394749,-95.8003971,13,Percival,Fremont,Iowa,IA
362264,51654,40.8348847,-95.7815486,41,Thurman,Fremont,Iowa,IA
362265,64496,40.4811586,-95.6459335,11,Watson,Atchison,Missouri,MO
362266,51640,40.6234884,-95.6562225,112,Hamburg,Fremont,Iowa,IA
362267,64482,40.4649695,-95.5463784,138,Rock Port,Atchison,Missouri,MO
362268,51652,40.7725149,-95.6231379,132,Sidney,Fremont,Iowa,IA
362269,51653,40.8784272,-95.6823299,97,Tabor,Fremont,Iowa,IA
362270,51650,40.6663846,-95.5424835,20,Riverton,Fremont,Iowa,IA
362271,51639,40.7201216,-95.4664025,58,Farragut,Fremont,Iowa,IA
362272,51649,40.8504057,-95.5270407,18,Randolph,Fremont,Iowa,IA
362273,51645,40.8818926,-95.4325238,13,Imogene,Fremont,Iowa,IA
362274,68366,40.9741119,-96.4349416,79,Greenwood,Cass,Nebraska,NE
362275,68042,41.0988623,-96.4377256,6,Memphis,Saunders,Nebraska,NE
362277,68003,41.0811922,-96.3827629,281,Ashland,Saunders,Nebraska,NE
362279,68407,40.9167002,-96.2669635,44,Murdock,Cass,Nebraska,NE
362280,68058,41.0058238,-96.2447848,16,South Bend,Cass,Nebraska,NE
362281,68028,41.105185,-96.2583143,643,Gretna,Sarpy,Nebraska,NE
362283,68073,41.2561386,-96.4154245,156,Yutan,Saunders,Nebraska,NE
362284,68064,41.3557522,-96.3577076,192,Valley,Douglas,Nebraska,NE
362285,68069,41.241065,-96.3159392,149,Waterloo,Douglas,Nebraska,NE
362286,68022,41.2799526,-96.2507864,1078,Elkhorn,Douglas,Nebraska,NE
362289,68068,41.3978923,-96.2085028,10,Washington,Washington,Nebraska,NE
362290,68403,40.9208964,-96.1680197,21,Manley,Cass,Nebraska,NE
362291,68037,40.9835064,-96.130047,126,Louisville,Cass,Nebraska,NE
362292,68059,41.0644504,-96.1587554,253,Springfield,Sarpy,Nebraska,NE
362293,68016,41.041448,-96.1053935,23,Cedar Creek,Cass,Nebraska,NE
362294,68138,41.1552273,-96.1292361,788,Omaha,Sarpy,Nebraska,NE
362295,68409,40.9077132,-95.9541803,55,Murray,Cass,Nebraska,NE
362296,68046,41.1218188,-96.052772,1967,Papillion,Sarpy,Nebraska,NE
362299,68133,41.1125619,-95.9954835,743,Papillion,Sarpy,Nebraska,NE
362301,68136,41.1687025,-96.1869462,614,Omaha,Sarpy,Nebraska,NE
362302,68135,41.207379,-96.193646,2086,Omaha,Douglas,Nebraska,NE
362304,68130,41.2342079,-96.1952671,1118,Omaha,Douglas,Nebraska,NE
362305,68118,41.2632308,-96.1780983,857,Omaha,Douglas,Nebraska,NE
362308,68137,41.2058254,-96.1186013,1511,Omaha,Douglas,Nebraska,NE
362309,68144,41.2349834,-96.1184503,1472,Omaha,Douglas,Nebraska,NE
362310,68010,41.2551017,-96.132638,401,Boys Town,Douglas,Nebraska,NE
362313,68154,41.2651388,-96.1144452,1387,Omaha,Douglas,Nebraska,NE
362314,68116,41.2983375,-96.166754,1233,Omaha,Douglas,Nebraska,NE
362315,68007,41.3674445,-96.1900968,441,Bennington,Douglas,Nebraska,NE
362316,68164,41.2969318,-96.1067499,1583,Omaha,Douglas,Nebraska,NE
362317,68142,41.3711459,-96.1070803,168,Omaha,Douglas,Nebraska,NE
362318,68128,41.1820742,-96.0653151,1094,La Vista,Sarpy,Nebraska,NE
362320,68127,41.2056101,-96.0497601,1249,Omaha,Douglas,Nebraska,NE
362321,68124,41.235473,-96.0513339,1014,Omaha,Douglas,Nebraska,NE
362322,68114,41.2632177,-96.0495862,893,Omaha,Douglas,Nebraska,NE
362325,68157,41.1784548,-95.9939514,377,Omaha,Sarpy,Nebraska,NE
362327,68117,41.2071207,-96.0006436,536,Omaha,Douglas,Nebraska,NE
362328,68147,41.1730609,-95.9597455,706,Bellevue,Sarpy,Nebraska,NE
362331,68107,41.2101186,-95.9541996,2192,Omaha,Douglas,Nebraska,NE
362332,68106,41.2387848,-96.0022736,1221,Omaha,Douglas,Nebraska,NE
362334,68132,41.262331,-96.0011365,1353,Omaha,Douglas,Nebraska,NE
362335,68105,41.2407372,-95.9636604,1426,Omaha,Douglas,Nebraska,NE
362336,68131,41.2645651,-95.9644721,752,Omaha,Douglas,Nebraska,NE
362337,68178,41.2656962,-95.9476581,1118,Omaha,Douglas,Nebraska,NE
362339,68134,41.3014773,-96.048846,1709,Omaha,Douglas,Nebraska,NE
362340,68122,41.3725013,-96.0492008,537,Omaha,Douglas,Nebraska,NE
362341,68104,41.2954314,-96.0022893,2348,Omaha,Douglas,Nebraska,NE
362344,68111,41.2954577,-95.9649156,2108,Omaha,Douglas,Nebraska,NE
362346,68152,41.3674108,-95.9966148,360,Omaha,Douglas,Nebraska,NE
362347,68112,41.3748589,-95.9590521,891,Omaha,Douglas,Nebraska,NE
362348,68044,41.5516677,-96.4422578,45,Nickerson,Dodge,Nebraska,NE
362349,68002,41.4990218,-96.3377157,163,Arlington,Washington,Nebraska,NE
362350,68034,41.4595578,-96.2252694,67,Kennard,Washington,Nebraska,NE
362351,68029,41.6570031,-96.2735369,62,Herman,Washington,Nebraska,NE
362352,68019,41.7810186,-96.3753522,45,Craig,Burt,Nebraska,NE
362353,68061,41.7931915,-96.2078305,146,Tekamah,Burt,Nebraska,NE
362354,68008,41.5468337,-96.1625982,1009,Blair,Washington,Nebraska,NE
362356,68023,41.4470615,-96.0175528,176,Fort Calhoun,Washington,Nebraska,NE
362357,51556,41.6417086,-96.0292618,40,Modale,Harrison,Iowa,IA
362358,51557,41.7317384,-95.9975573,75,Mondamin,Harrison,Iowa,IA
362359,51545,41.8445996,-96.0303646,28,Little Sioux,Harrison,Iowa,IA
362360,51523,41.9152115,-96.0677104,19,Blencoe,Monona,Iowa,IA
362361,68048,40.9840802,-95.9420126,887,Plattsmouth,Cass,Nebraska,NE
362362,68123,41.1018207,-95.9435044,2040,Bellevue,Sarpy,Nebraska,NE
362363,68113,41.1178653,-95.9064937,122,Offutt A F B,Sarpy,Nebraska,NE
362365,68005,41.1426863,-95.8929694,1558,Bellevue,Sarpy,Nebraska,NE
362366,51561,41.0078903,-95.8061898,98,Pacific Junction,Mills,Iowa,IA
362367,51534,41.0465935,-95.7148364,675,Glenwood,Mills,Iowa,IA
362368,68108,41.2375527,-95.9301015,1050,Omaha,Douglas,Nebraska,NE
362370,68102,41.2621402,-95.9338332,303,Omaha,Douglas,Nebraska,NE
362372,51501,41.2272769,-95.8784389,2379,Council Bluffs,Pottawattamie,Iowa,IA
362376,51510,41.2885335,-95.9168723,269,Carter Lake,Pottawattamie,Iowa,IA
362377,68110,41.3024982,-95.8925243,715,Omaha,Douglas,Nebraska,NE
362378,51526,41.3738905,-95.8717835,121,Crescent,Pottawattamie,Iowa,IA
362379,51503,41.2232199,-95.7844809,2894,Council Bluffs,Pottawattamie,Iowa,IA
362380,51576,41.3828764,-95.7149237,165,Underwood,Pottawattamie,Iowa,IA
362381,51551,40.9908196,-95.5875013,142,Malvern,Mills,Iowa,IA
362382,51554,41.1473875,-95.6818485,12,Mineola,Mills,Iowa,IA
362383,51571,41.1369149,-95.6061407,29,Silver City,Mills,Iowa,IA
362384,51540,41.0242642,-95.4988723,20,Hastings,Mills,Iowa,IA
362385,51575,41.2400543,-95.6021568,135,Treynor,Pottawattamie,Iowa,IA
362386,51548,41.3178525,-95.6369782,29,Mc Clelland,Pottawattamie,Iowa,IA
362387,51549,41.1858302,-95.4667071,38,Macedonia,Pottawattamie,Iowa,IA
362388,51542,41.4315171,-95.8490852,55,Honey Creek,Pottawattamie,Iowa,IA
362389,51555,41.5601015,-95.9230609,353,Missouri Valley,Harrison,Iowa,IA
362391,51546,41.6370768,-95.766074,225,Logan,Harrison,Iowa,IA
362392,51564,41.8095891,-95.9228236,29,Pisgah,Harrison,Iowa,IA
362393,51550,41.6921405,-95.8741935,9,Magnolia,Harrison,Iowa,IA
362394,51558,41.9016895,-95.8705629,43,Moorhead,Monona,Iowa,IA
362395,51579,41.7617348,-95.7191333,149,Woodbine,Harrison,Iowa,IA
362396,51559,41.4663298,-95.6488974,115,Neola,Pottawattamie,Iowa,IA
362397,51563,41.5706753,-95.5855849,58,Persia,Harrison,Iowa,IA
362398,51553,41.4244502,-95.5461602,67,Minden,Pottawattamie,Iowa,IA
362399,51570,41.527719,-95.4654694,81,Shelby,Pottawattamie,Iowa,IA
362400,51565,41.6429492,-95.5244294,37,Portsmouth,Shelby,Iowa,IA
362401,51529,41.8604763,-95.6434634,95,Dunlap,Harrison,Iowa,IA
362402,51562,41.7250737,-95.4933204,32,Panama,Shelby,Iowa,IA
362403,51530,41.7874518,-95.430485,52,Earling,Shelby,Iowa,IA
362404,51528,41.9090855,-95.5010991,59,Dow City,Crawford,Iowa,IA
362405,66094,39.951286,-95.3424395,31,White Cloud,Doniphan,Kansas,KS
362407,66035,39.8709963,-95.2535907,315,Highland,Doniphan,Kansas,KS
362408,64451,40.0015408,-95.1936658,20,Forest City,Holt,Missouri,MO
362409,64437,40.1223845,-95.3474852,35,Craig,Holt,Missouri,MO
362410,64446,40.3170921,-95.4140494,71,Fairfax,Atchison,Missouri,MO
362411,64470,40.1601395,-95.2291877,86,Mound City,Holt,Missouri,MO
362414,64473,39.9792607,-95.0762089,83,Oregon,Holt,Missouri,MO
362415,64421,39.9123251,-94.9359093,72,Amazonia,Andrew,Missouri,MO
362416,64449,40.0412001,-94.9784754,31,Fillmore,Andrew,Missouri,MO
362417,64466,40.1662202,-95.1062667,31,Maitland,Holt,Missouri,MO
362418,64487,40.3009354,-95.0959108,53,Skidmore,Nodaway,Missouri,MO
362419,64455,40.180658,-95.005056,18,Graham,Nodaway,Missouri,MO
362420,64491,40.4460453,-95.3580542,128,Tarkio,Atchison,Missouri,MO
362421,64498,40.5396051,-95.3219332,27,Westboro,Atchison,Missouri,MO
362422,51647,40.6088734,-95.3197181,5,Northboro,Page,Iowa,IA
362423,51630,40.6010192,-95.1913362,11,Blanchard,Page,Iowa,IA
362425,51601,40.7261286,-95.3495636,355,Shenandoah,Page,Iowa,IA
362426,51636,40.6672815,-95.2325589,17,Coin,Page,Iowa,IA
362427,51638,40.8361984,-95.2799393,82,Essex,Page,Iowa,IA
362428,64428,40.4366101,-95.0938944,59,Burlington Junction,Nodaway,Missouri,MO
362429,64445,40.5402433,-95.1491085,34,Elmo,Nodaway,Missouri,MO
362430,51637,40.6248601,-95.1156827,22,College Springs,Page,Iowa,IA
362431,64431,40.5281929,-94.9962573,18,Clearmont,Nodaway,Missouri,MO
362432,51631,40.5914177,-95.0099985,22,Braddyville,Page,Iowa,IA
362433,51632,40.7456904,-95.0471667,590,Clarinda,Page,Iowa,IA
362435,64505,39.8467468,-94.8238805,934,Saint Joseph,Buchanan,Missouri,MO
362437,64485,39.9496382,-94.8178866,587,Savannah,Andrew,Missouri,MO
362438,64483,40.0388907,-94.8391093,59,Rosendale,Andrew,Missouri,MO
362439,64436,39.8577267,-94.6918594,50,Cosby,Andrew,Missouri,MO
362440,64459,39.9287288,-94.6450161,34,Helena,Andrew,Missouri,MO
362441,64480,40.0541145,-94.7054765,19,Rea,Andrew,Missouri,MO
362442,64427,40.1113621,-94.8331555,44,Bolckow,Andrew,Missouri,MO
362443,64423,40.1928715,-94.8516565,49,Barnard,Nodaway,Missouri,MO
362445,64468,40.3435518,-94.8810279,2327,Maryville,Nodaway,Missouri,MO
362448,64457,40.162713,-94.6823548,28,Guilford,Nodaway,Missouri,MO
362449,64433,40.238844,-94.6809008,20,Conception,Nodaway,Missouri,MO
362450,64434,40.2618551,-94.7335152,42,Conception Junction,Nodaway,Missouri,MO
362452,64432,40.2634939,-94.6686915,3,Clyde,Nodaway,Missouri,MO
362453,64479,40.3339872,-94.647005,65,Ravenwood,Nodaway,Missouri,MO
362454,64494,39.9906578,-94.6096454,67,Union Star,DeKalb,Missouri,MO
362456,64422,39.8865369,-94.4990689,33,Amity,DeKalb,Missouri,MO
362457,64463,40.0625984,-94.4825854,113,King City,Gentry,Missouri,MO
362458,64489,40.2341911,-94.5482272,187,Stanberry,Gentry,Missouri,MO
362459,64438,40.1585834,-94.4137659,16,Darlington,Gentry,Missouri,MO
362460,64453,40.3450192,-94.4801609,22,Gentry,Gentry,Missouri,MO
362461,64476,40.4529692,-94.8305896,19,Pickering,Nodaway,Missouri,MO
362462,64461,40.5215874,-94.8071904,56,Hopkins,Nodaway,Missouri,MO
362463,51646,40.7476852,-94.8744485,41,New Market,Taylor,Iowa,IA
362464,50833,40.6705455,-94.7008881,133,Bedford,Taylor,Iowa,IA
